wav,id,ew
5606.049,C2,2.0
5607.003,N I,2.0
5607.154,Fe I,0.5
5607.542,C2,1.5
5607.669,Fe I,13.0
5607.842,C2,1.5
5608.174,C2,1.5
5608.314,C2,1.0
5608.981,Fe I,8.5
5609.18,Cr I,0.5
5609.682,C2,1.5
5609.987,Fe I,6.0
5610.246,Ce I,5.0
5610.391,C2,4.0
5611.368,Fe I,8.0
5612.35,C2,4.0
5612.498,C2,1.0
5613.715,Fe I,3.0
5614.041,C2,1.5
5614.423,C2,2.0
5614.781,N I,40.0
5615.658,Fe I,3.0
5616.331,C2,2.5
5617.236,Fe I,1.0
5617.755,C2,0.5
5617.918,C2,1.5
5618.08,C2,1.0
5618.642,Fe I,42.0
5618.847,C2,1.5
5619.609,Fe I,29.0
5619.819,C2,3.0
5620.03,Fe I,7.0
5620.17,Zr I,0.5
5620.496,Fe I,30.0
5620.647,Nd I,2.0
5621.221,C2,5.0
5621.385,C2,5.0
5621.621,S I,11.0
5622.12,S I,5.5
5622.782,C2,2.5
5622.959,C2,7.0
5624.03,Fe I,49.0
5624.192,C2,4.5
5624.356,C2,2.5
5624.558,Fe V,140.0
5624.88,V I,6.0
5625.328,N I,37.0
5625.541,C2,1.0
5625.687,Fe I,28.0
5626.027,V I,3.5
5626.819,C2,3.5
5627.502,Fe I,7.5
5627.642,V I,20.0
5628.193,C2,1.5
5628.354,N I,14.0
5628.65,Cr I,15.0
5629.048,C2,2.0
5629.237,C2,4.0
5630.101,C2,3.0
5630.303,C2,2.0
5630.98,C2,1.5
5631.693,Fe I,3.0
5631.826,C2,8.5
5632.011,C2,2.5
5632.455,V I,3.5
5632.756,C2,3.0
5633.22,C2,4.0
5633.443,C2,1.5
5633.646,C2,2.5
5633.753,C2,2.5
5633.953,Fe I,68.0
5634.231,C2,3.5
5634.523,C2,4.5
5634.874,C2,7.5
5635.198,C2,6.5
5635.346,C2,3.0
5635.514,C2,3.0
5635.831,Fe I,30.0
5636.124,Co I,1.5
5636.234,Ru I,3.5
5636.705,Fe I,17.0
5637.123,N I,31.0
5637.414,Fe I,44.0
5637.707,Co I,3.5
5638.271,Fe I,74.0
5638.758,N I,10.0
5640.176,Co I,4.0
5640.502,Fe I,2.5
5640.989,Sc I,39.0
5641.131,N I,4.0
5641.448,Fe I,64.0
5641.737,Cr I,3.5
5641.893,N I,24.0
5642.381,Cr I,5.0
5642.623,N I,4.5
5643.087,N I,14.0
5644.037,Fe I,14.0
5644.146,T I,29.0
5645.618,S I,35.0
5646.111,V I,5.0
5647.241,Co I,11.0
5647.896,Cr I,2.0
5648.279,Cr I,5.0
5648.578,T I,10.0
5649.39,Cr I,8.0
5649.996,Fe I,33.0
5650.694,Fe I,34.0
5652.327,Fe I,24.0
5653.874,Fe I,36.0
5654.937,S I,16.0
5655.183,Fe I,49.0
5655.5,Fe I,68.0
5657.45,V I,5.5
5657.88,Sc II,64.0
5658.346,Sc I,31.0
5658.668,Fe I,
5659.112,T I,9.0
5659.16,Co I,3.0
5660.52,S I,11.0
5660.68,S I,13.0
5660.809,Fe I,16.0
5661.354,Fe I,19.0
5661.986,Fe I,4.5
5662.159,T I,21.0
5662.524,Fe I,92.0
5662.939,Fe I,49.0
5663.132,Y I,1.0
5664.009,N I,35.0
5664.365,Zr I,1.5
5664.581,Cr I,4.5
5665.563,S I,40.0
5666.686,S I,22.0
5666.794,Fe I,6.0
5667.153,Sc I,25.0
5667.524,Fe I,48.0
5668.369,V I,5.0
5668.916,Sc II,3.0
5669.04,Sc II,34.0
5669.746,S I,19.0
5669.95,N I,16.0
5670.858,V I,16.0
5672.266,Fe I,3.0
5673.059,T I,1.5
5673.422,T I,3.5
5675.092,Fe I,7.51
5675.434,S I,71.0
5675.732,S I,12.0
5677.695,Fe I,6.5
5682.647,Na I,
5688.217,Na I,121.0
5689.477,T I,11.0
5690.433,S I,53.0
5690.957,Cr I,3.5
5691.505,N I,38.0
5693.132,C I,2.5
5693.65,Fe I,48.0
5694.42,Ca XV,
5694.744,Cr I,19.0
5694.991,N I,41.0
5696.652,S I,3.5
5698.0,Cr I,30.0
5698.027,Fe I,14.0
5698.53,V I,34.0
5700.186,Sc I,29.0
5700.524,Cr I,6.0
5701.108,S I,40.0
5701.557,Fe I,86.0
5702.328,Cr I,27.0
5702.661,T I,7.0
5703.587,V I,26.0
5703.697,N I,5.5
5704.74,Fe I,21.0
5705.473,Fe I,37.0
5706.008,Fe I,74.0
5707.048,Fe I,43.0
5708.102,Fe I,37.0
5708.214,T I,4.0
5708.405,S I,77.0
5708.663,Sc I,6.0
5709.386,Fe I,103.0
5709.555,Fe I,90.0
5711.095,Mg I,107.0
5711.76,Sc I,3.5
5711.884,Fe I,77.0
5712.138,Fe I,54.0
5712.778,Cr I,17.0
5713.896,T I,5.0
5714.159,Fe I,21.0
5715.094,N I,73.0
5715.821,Ca I,3.5
5717.311,Sc I,2.5
5717.841,Fe I,63.0
5719.828,Cr I,5.0
5720.45,T I,3.5
5723.671,Fe I,4.0
5724.095,Sc I,1.5
5724.466,Fe I,5.0
5725.658,V I,2.0
5727.057,V I,37.0
5727.661,V I,7.5
5729.202,Cr I,3.0
5731.22,V I,7.5
5731.772,Fe I,59.0
5732.73,Fe I,3.5
5733.891,Gd I,0.5
5734.048,V I,4.0
5735.713,Zr I,7.5
5736.644,Cr I,4.0
5738.24,Fe I,13.0
5739.061,T I,1.0
5739.483,T I,6.5
5739.987,T I,7.0
5741.856,Fe I,31.0
5742.968,Fe I,12.0
5744.47,T I,1.0
5746.422,Cr I,3.5
5747.669,S I,35.0
5747.858,Cr I,7.0
5748.361,N I,26.0
5749.298,N I,6.0
5752.042,Fe I,56.0
5753.132,Fe I,78.0
5753.646,S I,49.0
5754.235,S I,12.0
5754.411,Fe I,18.0
5754.666,Ni I,73.0
5754.922,Fe I,4.5
5759.02,Cr I,0.5
5759.273,Fe I,6.5
5759.545,Fe I,10.0
5760.359,Fe I,18.0
5760.841,N I,28.0
5761.424,V I,0.5
5762.266,T I,7.0
5762.423,Fe I,22.0
5763.002,Fe I,101.0
5768.902,Ce I,1.0
5772.149,S I,47.0
5772.415,V I,2.5
5772.674,Cr I,2.0
5774.038,T I,9.0
5775.088,Fe I,48.0
5777.762,Cr I,1.5
5778.463,Fe I,16.0
5780.388,Si I,22.0
5780.608,Fe I,29.0
5780.812,Ti I,21.0
5780.919,Ti I,6.5
5781.187,Cr I,12.0
5781.759,Cr I,16.0
5782.136,Cu I,62.0
5782.371,K I,3.0
5783.073,Cr I,24.0
5783.866,Cr I,34.0
5784.666,Fe I,20.0
5784.976,Cr I,26.0
5785.285,Mg I,40.0
5785.561,Mg I,12.0
5785.735,Cr I,24.0
5785.98,T I,11.0
5786.159,V I,2.0
5787.021,Cr I,6.0
5787.926,Cr I,36.0
5788.394,Cr I,5.0
5789.763,T I,0.5
5790.663,Cr I,2.0
5790.99,Cr I,74.0
5791.76,Cr I,4.0
5793.079,S I,38.0
5793.705,Fe I,2.5
5793.922,Fe I,28.0
5794.455,C I,1.0
5796.671,Fe I,2.0
5796.77,Cr I,2.5
5797.436,Ti I,2.0
5797.601,La I,1.5
5797.751,Zr I,2.0
5797.865,S I,32.0
5798.513,Cr I,2.5
5801.749,K I,1.5
5804.038,Fe I,20.0
5804.266,Ti I,12.0
5804.462,Fe I,18.0
5805.226,Ni I,38.0
5805.769,Fe I,11.0
5806.732,Fe I,51.0
5807.249,Fe I,0.5
5807.792,Fe I,7.5
5807.992,Fe I,3.5
5808.19,Cr I,1.0
5808.314,La I,0.5
5809.224,Fe I,50.0
5809.873,Fe I,2.5
5812.131,K I,1.0
5812.839,Ti I,2.5
5813.339,Fe I,2.0
5814.815,Fe I,21.0
5815.224,Fe I,10.0
5815.448,Fe I,0.5
5815.868,Cr I,1.0
5817.08,V I,14.0
5817.493,V I,2.0
5833.937,Fe I,3.0
5834.036,Fe I,14.0
5835.109,Fe I,12.0
5835.262,Fe I,1.5
5835.434,Fe I,8.0
5835.588,Fe I,7.0
5837.709,Fe I,9.0
5838.678,Cr I,5.0
5839.53,Cr I,0.5
5839.768,Ti I,1.0
5841.188,T I,1.5
5843.227,Cr I,3.0
5844.608,Cr I,4.5
5844.933,Fe I,3.0
5846.569,Co I,2.0
5847.006,Ni I,19.0
5849.691,Fe I,7.0
5852.228,Fe I,36.0
5852.34,Fe I,2.0
5853.161,Fe I,7.0
5853.479,Fe I,2.0
5853.688,Ba II,55.0
5855.086,Fe I,18.0
5857.459,Ca I,
5862.368,Fe I,
5866.461,Ti I,40.0
5867.004,Fe I,0.5
5867.084,Cr I,3.5
5867.572,Ca I,22.0
5870.644,Fe I,7.0
5872.939,Fe I,2.5
5873.769,S I,6.0
5875.62,He I D3,
5876.296,Fe I,7.0
5876.556,Cr I,3.0
5877.797,Fe I,16.0
5878.029,Fe I,3.5
5879.493,Fe I,12.0
5880.026,Fe I,15.0
5880.27,Ti I,7.5
5881.279,Fe I,16.0
5881.722,Fe I,5.5
5883.442,Co I,1.0
5883.814,Fe I,
5884.439,Cr I,3.0
5885.629,Zr I,2.5
5887.476,Fe I,6.0
5889.973,Na I D2,
5890.495,Co I,4.5
5891.887,Fe I,4.5
5892.478,Fe I,3.0
5892.7,Ni I,18.0
5892.883,Ni I,66.0
5893.231,Fe I,7.0
5895.94,Na I D1,
5897.542,V I,2.5
5899.106,Ti I,0.5
5899.304,Ti I,26.0
5902.248,Cr I,2.5
5902.476,Fe I,12.0
5903.0,Ti I,5.5
5905.68,Fe I,58.0
5906.512,T I,4.5
5909.983,Fe I,30.0
5913.353,Fe I,0.5
5913.719,Ti I,1.0
5914.12,~Fe I,139.0
5915.166,Dy I,1.5
5915.565,Co I,5.0
5916.024,Cr I,5.5
5916.257,Fe I,50.0
5916.772,Cr I,4.0
5917.806,Fe I,1.0
5918.554,Ti I,14.0
5921.341,Cr I,0.5
5922.123,Ti I,17.0
5923.963,N I,8.0
5925.83,N I,0.5
5927.797,Fe I,39.0
5928.523,Fe I,3.0
5928.888,V I,3.5
5929.682,Fe I,38.0
5930.191,Fe I,
5934.665,Fe I,
5935.402,Co I,3.5
5937.814,Ti I,7.0
5938.753,Fe I,1.5
5939.235,Fe I,1.0
5940.658,T I,4.5
5940.997,Fe I,14.0
5941.764,T I,17.0
5944.68,T I,1.0
5946.466,Co I,1.5
5948.548,S I,88.0
5949.346,Fe I,40.0
5952.726,Fe I,68.0
5955.113,Fe I,2.5
5955.352,Zr I,1.0
5955.671,Fe I,1.5
5956.706,Fe I,60.0
5958.344,Fe I,12.0
5961.894,Fe I,3.0
5962.914,Fe I,2.0
5963.983,C I,2.0
5965.835,Ti I,23.0
5969.578,Fe I,5.0
5973.356,Fe I,2.0
5973.67,Ni I,2.0
5974.277,Fe I,3.0
5975.353,Fe I,44.0
5975.824,Ce I,1.0
5976.168,Fe I,2.0
5976.787,Fe I,64.0
5978.549,T I,20.0
5978.91,S I,5.5
5980.744,V I,0.5
5980.822,T I,1.0
5981.392,Fe I,1.5
5982.537,T I,1.0
5983.688,Fe I,
5984.066,Co I,4.5
5984.594,T I,2.0
5984.826,Fe I,
5987.07,Fe I,68.0
5991.378,Fe II,29.0
5991.569,Fe II,0.5
5991.791,Co I,6.5
5992.677,Fe I,1.5
5995.698,Ti I,1.5
5995.944,Fe I,2.0
5996.033,T I,2.0
5996.505,Fe I,1.0
5996.74,N I,19.0
5997.604,Fe I,11.0
5997.782,Fe I,67.0
5998.897,N I,3.5
5999.047,T I,0.5
6002.3,V I,1.5
6003.022,Fe I,86.0
6005.551,Fe I,21.0
6007.317,N I,20.0
6007.717,Fe I,4.0
6007.968,Fe I,59.0
6008.566,Fe I,88.0
6010.65,C I,5.0
6012.229,N I,22.0
6012.77,Fe I,4.0
6013.199,C I,7.0
6013.497,Mn I,86.0
6014.842,C I,4.5
6015.253,Fe I,4.0
6016.408,C I,2.0
6016.647,Mn I,92.0
6017.0,T I,1.5
6017.92,V I,0.5
6018.3,Fe I,8.0
6018.4,Ti I,1.0
6018.66,Ti I,0.5
6019.364,Fe I,5.0
6020.186,Fe I,94.0
6021.803,Mn I,96.0
6022.476,S I,3.5
6023.42,Y I,1.5
6024.068,Fe I,117.0
6025.767,Ni I,4.0
6027.059,Fe I,61.0
6029.0,V I,3.0
6029.286,Cr I,2.0
6030.68,Mo I,1.5
6031.016,I I,6.0
6031.306,Nd I,2.0
6031.718,T I,1.0
6032.672,Fe I,1.0
6034.038,Fe I,7.0
6034.227,Nd I,1.0
6039.327,Ni I,2.0
6039.736,V I,11.0
6041.93,Fe I,13.0
6042.104,Fe I,51.0
6043.4,Ce I,2.0
6045.492,Fe I,3.5
6047.667,Cr I,1.5
6049.124,Co I,4.0
6051.032,Fe I,1.5
6052.682,S I,11.0
6053.475,Cr I,5.0
6053.693,N I,18.0
6054.075,Fe I,8.0
6056.013,Fe I,73.0
6058.172,V I,3.0
6059.271,Sc I,3.0
6060.824,Fe I,1.5
6062.676,Cr I,4.0
6062.856,Zr I,18.0
6064.626,Ti I,7.0
6065.494,Fe I,115.0
6065.808,Fe I,2.5
6067.638,S I,4.0
6078.499,Fe I,91.0
6079.016,Fe I,55.0
6081.448,V I,15.0
6081.718,Fe I,3.0
6081.838,Fe I,2.0
6082.35,Co I,5.0
6082.718,Fe I,34.0
6084.105,Fe I,22.0
6085.257,Ti I,40.0
6086.288,N I,43.0
6086.673,Co I,4.5
6087.5,V I,1.5
6087.79,S I,17.0
6089.574,Fe I,32.0
6090.216,V I,29.0
6090.51,V I,1.5
6091.177,Ti I,14.0
6091.73,Fe I,6.0
6091.92,Si I,30.0
6092.818,Ti I,6.0
6093.151,Co I,11.0
6093.649,Fe I,31.0
6093.863,V I,2.0
6094.377,Fe I,20.0
6095.364,N I,3.0
6096.671,Fe I,36.0
6097.101,Fe I,4.5
6097.294,Ca I,4.0
6097.46,V I,2.0
6098.25,Fe I,16.0
6098.664,Ti I,7.0
6102.183,Fe I,84.0
6102.425,Ca I,8.0
6102.727,Ca I,135.0
6103.19,Fe I,89.0
6105.132,Fe I,12.0
6105.52,Co I,1.5
6105.785,N I,3.0
6106.441,Zr I,3.5
6106.616,S I,10.0
6106.86,Fe I,3.5
6107.099,Fe I,3.0
6107.26,Ca I,2.0
6107.35,Fe I,2.5
6108.125,Ni I,60.0
6111.078,Ni I,36.0
6111.652,V I,12.0
6113.131,Fe II,6.0
6113.329,Fe II,17.0
6114.391,Fe I,1.5
6114.801,Zr I,1.5
6116.198,Ni I,65.0
6117.001,Co I,8.0
6117.206,Ca I,5.0
6118.111,N I,5.0
6119.532,V I,20.0
6119.76,N I,12.0
6120.249,Fe I,6.0
6121.006,Ti I,5.0
6122.226,Ca I,222.0
6122.622,Co I,3.0
6123.45,S I,4.0
6124.82,Zr I,1.5
6125.026,S I,36.0
6126.224,Ti I,20.0
6127.475,Zr I,3.5
6127.912,Fe I,48.0
6128.112,V I,2.0
6128.984,N I,21.0
6129.532,Cr I,7.0
6130.141,N I,23.0
6130.352,Fe I,2.5
6131.577,S I,26.0
6131.858,S I,27.0
6133.977,N I,5.0
6134.57,Zr I,3.5
6135.072,V I,2.5
6135.37,V I,12.0
6136.624,Fe I,137.0
6137.002,Fe I,64.0
6137.506,Fe I,12.0
6137.702,Fe I,129.0
6138.43,T I,8.0
6138.522,Fe I,17.0
6140.46,Zr I,2.0
6141.727,Ba II,113.0
6142.018,Ni I,5.0
6142.213,Si I,4.0
6142.494,S I,34.0
6143.183,Zr I,2.5
6145.02,S I,38.0
6145.411,Fe I,4.0
6146.85,Ti I,3.5
6147.173,Cr I,1.0
6147.834,Fe II,76.0
6148.662,Fe I,3.5
6149.249,Fe I,35.0
6149.742,T I,2.5
6150.154,V I,12.0
6151.623,Fe I,41.0
6154.23,Na I,27.0
6154.442,Cr I,2.5
6155.241,Si I,72.0
6155.706,S I,5.0
6156.03,Ca I,7.0
6156.801,O I,5.0
6157.421,Fe I,3.0
6157.733,Fe I,48.0
6158.171,O I,3.5
6159.382,Fe I,8.0
6160.753,Na I,44.0
6161.295,Ca I,52.0
6162.18,Ca I,222.0
6163.421,Ni I,29.0
6163.554,Ca I,24.0
6163.754,Ca I,49.0
6165.363,Fe I,33.0
6166.44,Ca I,54.0
6169.044,Ca I,85.0
6169.564,Ca I,98.0
6170.33,Fe I,3.0
6170.516,Fe I,66.0
6171.004,Fe I,2.5
6173.065,Eu I,1.5
6173.341,Fe I,50.0
6174.737,T I,2.0
6175.37,Ni I,36.0
6176.816,Ni I,50.0
6177.253,Ni I,10.0
6178.518,N I,3.0
6180.209,Fe I,40.0
6183.122,Ni I,1.5
6183.872,N I,5.0
6185.38,Fe I,1.5
6186.717,N I,22.0
6187.41,Fe I,2.5
6187.995,Fe I,36.0
6188.998,Co I,6.0
6191.186,Ni I,56.0
6191.571,Fe I,110.0
6191.74,Fe I,3.0
6195.18,Cr I,1.5
6196.68,Fe I,2.0
6198.655,N I,1.0
6199.186,V I,8.0
6199.508,Fe I,3.5
6200.321,Fe I,55.0
6204.61,Ni I,16.0
6207.232,Fe I,2.5
6209.754,Fe I,1.0
6210.671,Sc I,2.0
6212.067,Fe I,2.5
6213.12,Zr I,0.5
6213.437,Fe I,61.0
6213.866,V I,3.0
6215.149,Fe I,40.0
6215.22,Ti I,11.0
6216.358,V I,30.0
6219.287,Fe I,82.0
6219.522,Fe I,2.5
6220.488,Ti I,9.0
6220.791,Fe I,17.0
6221.342,Ti I,13.0
6221.643,Fe I,2.5
6222.61,Y I,1.5
6223.99,Ni I,24.0
6224.196,Fe I,2.0
6224.506,V I,5.0
6226.32,V I,3.5
6226.74,Fe I,24.0
6229.232,Fe I,33.0
6230.098,N I,18.0
6230.736,Fe I,151.0
6231.003,Co I,2.5
6232.648,Fe I,76.0
6233.201,V I,4.0
6237.328,Si I,60.0
6238.39,Fe II,
6239.361,Sc I,6.0
6240.161,V I,2.0
6240.318,Fe I,13.0
6240.653,Fe I,40.0
6242.838,V I,7.0
6243.114,V I,24.0
6243.823,Si I,43.0
6244.118,Si I,7.0
6244.476,S I,45.0
6245.204,V I,1.0
6245.62,Sc II,30.0
6245.891,Fe I,2.5
6246.327,Fe I,112.0
6247.562,Fe II,
6249.501,Co I,4.0
6249.643,Fe I,6.0
6249.91,La I,0.5
6251.286,Fe I,2.0
6251.825,V I,11.0
6252.565,Fe I,109.0
6253.55,S I,2.5
6253.834,Fe I,17.0
6254.173,Si I,115.0
6254.845,S I,4.5
6255.952,Fe I,18.0
6256.367,Fe I,81.0
6256.887,V I,3.0
6257.594,Co I,2.0
6257.81,T I,3.0
6258.11,Ti I,42.0
6258.573,V I,14.0
6258.713,Ti I,43.0
6258.936,Sc I,3.0
6259.594,N I,14.0
6261.106,Ti I,40.0
6262.25,La I,3.0
6264.807,T I,2.5
6265.141,Fe I,72.0
6266.015,T I,1.0
6266.326,V I,3.0
6267.845,Fe I,5.0
6268.53,Ti I,2.5
6268.872,V I,3.0
6270.231,Fe I,
6271.767,N I,3.5
6272.645,N I,4.0
6274.658,V I,6.0
6279.74,Sc I,23.0
6280.622,Fe I,52.0
6282.599,Co I,6.0
6284.001,Fe I,0.5
6285.165,V I,7.0
6290.974,Fe I,66.0
6293.933,Fe I,12.0
6296.495,V I,6.0
6296.66,Ti I,2.0
6297.799,Fe I,65.0
6298.084,Ti I,5.0
6300.503,Fe I,5.0
6301.508,Fe I,
6302.499,Fe I,83.0
6303.461,Fe I,4.0
6303.767,T I,5.0
6304.324,Zr I,4.5
6305.667,Sc I,3.5
6306.04,Sc I,1.5
6306.218,Fe I,1.5
6311.239,T I,8.0
6312.241,Ti I,5.0
6313.03,Zr I,1.0
6314.668,Ni I,67.0
6315.314,Fe I,
6316.584,N I,2.0
6318.027,Fe I,96.0
6318.61,Ca I,49.0
6318.708,Mg I,37.0
6319.242,Mg I,18.0
6320.429,La I,4.0
6320.843,Sc I,6.0
6322.169,N I,19.0
6322.694,Fe I,
6325.165,Ti I,2.0
6326.823,V I,2.0
6327.604,Ni I,36.0
6330.096,Cr I,25.0
6330.852,Fe I,32.0
6331.953,S I,11.0
6335.337,Fe I,
6336.113,Ti I,8.0
6336.83,Fe I,121.0
6338.88,Fe I,42.0
6339.118,Ni I,44.0
6339.975,Fe I,1.0
6343.71,Ca I,70.0
6344.155,Fe I,56.0
6347.095,Si II,54.0
6347.86,Co I,4.0
6349.48,V I,3.0
6350.495,N I,8.0
6351.287,Fe I,3.0
6353.849,Fe I,1.5
6355.035,Fe I,62.0
6357.29,V I,1.5
6358.687,Fe I,82.0
6360.818,N I,16.0
6361.94,Ca I,89.0
6362.35,Zn I,23.0
6362.876,Cr I,30.0
6363.79,O I,3.0
6364.369,Fe I,25.0
6364.706,Fe I,12.0
6366.356,T I,4.0
6366.491,N I,26.0
6369.463,Fe I,18.0
6370.357,N I,11.0
6371.355,S I,35.0
6374.56,Fe X,
6375.225,Ni I,3.0
6378.256,Ni I,27.0
6379.39,V I,1.0
6380.75,Fe I,40.0
6381.142,N I,2.0
6383.715,Fe I,8.0
6383.906,CN,2.0
6384.668,Mn I,20.0
6385.726,Fe I,8.0
6388.427,CN,2.5
6392.538,Fe I,10.0
6393.612,Fe I,117.0
6395.148,Co I,6.0
6396.388,CN,1.0
6397.545,At I,1.0
6397.974,CN,3.0
6400.009,Fe I,181.0
6400.323,Fe I,46.0
6400.811,CN,2.0
6403.127,CN,2.0
6405.45,CN,6.0
6407.113,S I,6.0
6407.291,S I,26.0
6408.026,Fe I,80.0
6408.375,CN,5.0
6408.47,Sr I,3.0
6409.799,Cr I,
6411.113,Fe I,6.0
6411.658,Fe I,129.0
6412.233,Fe I,2.0
6413.14,Ti I,0.5
6413.32,Sc I,1.5
6413.932,CN,2.0
6414.594,N I,15.0
6414.987,Si I,45.0
6415.424,CN,5.0
6416.928,Fe II,
6417.685,Ca I,9.0
6419.09,Ti I,1.5
6419.65,CN,9.0
6419.956,Fe I,80.0
6420.75,CN,2.0
6421.36,Fe I,87.0
6421.526,Fe I,16.0
6425.537,CN,2.5
6426.281,CN,2.0
6429.902,Co I,2.5
6430.5,V I,1.5
6430.856,Fe I,106.0
6431.679,CN,1.5
6432.023,CN,1.5
6432.683,Fe II,
6438.04,CN,2.0
6439.083,Ca I,156.0
6440.934,Mn I,4.0
6442.95,Fe I,3.5
6444.218,CN,4.5
6444.71,CN,3.0
6449.82,Ca I,
6450.654,CN,1.0
6451.573,Ni I,3.0
6452.315,V I,6.0
6455.605,Ca I,
6456.391,Fe II,57.0
6458.556,CN,2.0
6462.6,Ca I,
6464.183,CN,2.0
6464.679,Ca I,10.0
6465.787,CN,2.5
6466.997,V I,5.0
6469.192,Fe I,52.0
6470.23,Zr I,1.0
6471.668,Ca I,83.0
6472.144,Fe I,2.5
6474.614,Fe I,4.0
6475.632,Fe I,57.0
6477.869,Co I,6.0
6478.65,CN,4.5
6481.878,Fe I,63.0
6482.185,Fe I,7.0
6482.809,Ni I,38.0
6483.94,Fe I,11.0
6486.277,CN,3.0
6489.651,Zr I,6.0
6491.582,Ti II,45.0
6493.788,Ca I,133.0
6494.994,Fe I,165.0
6495.74,Fe I,42.0
6496.472,Fe I,69.0
6496.908,Ba II,98.0
6497.68,Ti I,5.0
6498.945,Fe I,43.0
6499.654,Ca I,81.0
6501.678,Fe I,25.0
6502.22,Ni I,7.0
6504.0,Sr I,1.5
6505.488,CN,6.0
6508.154,T I,3.0
6508.846,Ca I,11.0
6510.42,CN,2.0
6516.083,Fe II,61.0
6518.373,Fe I,61.0
6524.7,Fe I,5.0
6526.421,S I,6.0
6526.653,S I,28.0
6526.95,La I,2.0
6527.215,Si I,53.0
6527.598,CN,4.0
6528.539,Fe I,11.0
6529.187,Cr I,2.0
6532.881,N I,18.0
6543.51,V I,3.0
6546.252,Fe I,103.0
6547.705,H2O,16.0
6548.34,T I,3.5
6554.238,Ti I,14.0
6555.466,S I,40.0
6555.856,Fe I,4.0
6556.077,Ti I,14.0
6558.03,V I,1.0
6559.576,T I,14.0
6562.808,H$\alpha$,4020.0
6565.9,V I,1.0
6569.224,Fe I,71.0
6571.18,Fe I,5.0
6572.795,Ca I,26.0
6574.254,Fe I,22.0
6575.037,Fe I,64.0
6575.18,Ti I,0.5
6578.96,V I,2.0
6581.218,Fe I,14.0
6583.71,S I,15.0
6586.319,Ni I,35.0
6591.326,Fe I,10.0
6592.522,Ni I,23.0
6592.926,Fe I,123.0
6593.884,Fe I,89.0
6595.355,Ti I,4.0
6597.571,Fe I,44.0
6598.611,Ni I,26.0
6599.113,Ti I,8.5
6603.25,Fe I,1.5
6603.65,Fe I,3.0
6604.6,Sc I,36.0
6605.924,V I,5.0
6606.979,T I,8.0
6608.044,Fe I,18.0
6609.0,Fe I,76.0
6609.582,Fe I,13.0
6609.693,Fe I,5.0
6610.82,N I,4.0
6612.237,Cr I,5.0
6613.73,Y I,4.0
6613.83,Fe I,5.0
6615.01,Fe I,2.0
6616.2,S I,2.5
6617.27,Sr I,0.5
6617.6,Co I,2.5
6619.588,S I,3.0
6621.204,N I,2.5
6622.402,Fe I,3.0
6623.82,Fe I,5.0
6624.84,V I,4.0
6625.039,Fe I,11.0
6627.56,Fe I,24.0
6630.032,Cr I,6.0
6631.087,S I,1.5
6632.472,Co I,5.0
6633.427,Fe I,30.0
6633.758,Fe I,70.0
6634.123,Fe I,40.0
6635.137,N I,19.0
6635.398,CN,1.0
6635.702,S I,7.0
6636.332,Cr I,2.0
6639.45,CN,2.0
6639.717,Fe I,17.0
6639.897,Fe I,11.0
6643.0,Cr I,2.0
6643.638,Ni I,83.0
6644.35,CN,2.0
6645.127,Eu I,4.0
6646.966,Fe I,171.0
6648.121,Fe I,5.0
6652.361,S I,3.0
6653.04,CN,1.0
6653.911,Fe I,8.0
6661.081,Cr I,10.0
6661.341,Ni I,6.0
6663.01,C I,3.0
6663.246,Fe I,31.0
6663.448,Fe I,76.0
6664.31,CN,1.0
6665.47,Fe I,2.0
6666.54,T I,2.0
6667.23,CN,1.5
6667.74,Fe I,7.0
6668.801,S I,1.0
6669.31,Cr I,5.0
6671.82,C I,6.0
6673.88,Fe I,1.0
6674.19,C I,1.0
6676.89,Fe I,1.0
6677.24,T I,2.0
6677.54,Fe I,3.0
6677.997,Fe I,122.0
6678.576,T I,2.0
6678.849,Co I,5.0
6681.3,CN,3.0
6682.24,Fe I,1.0
6684.89,Co I,2.0
6687.96,CN,1.0
6688.83,C I,1.5
6690.825,Ni I,3.0
6692.304,Fe I,2.0
6692.856,Fe I,3.0
6694.62,CN,1.0
6696.032,Al I,33.0
6696.322,Fe I,16.0
6698.0,CN,1.5
6698.669,Al I,21.0
6699.136,Fe I,7.0
6700.919,N I,1.5
6701.47,Ni XV,
6703.37,CN,1.0
6703.576,Fe I,32.0
6703.97,CN,2.5
6704.5,Fe I,5.0
6705.105,Fe I,42.0
6706.75,CN,1.0
6707.05,S I,1.5
6707.76,Li I,1.5
6707.98,Li I,0.5
6709.1,CN,2.0
6710.323,Fe I,12.0
6711.282,Fe I,2.0
6711.847,CN,3.0
6712.467,Fe I,2.5
6713.044,Fe I,24.0
6713.745,Fe I,23.0
6715.386,Fe I,33.0
6716.252,Fe I,15.0
6716.666,Ti I,2.0
6717.19,CN,1.5
6717.527,Ca I,11.0
6717.687,Ca I,120.0
6721.844,S I,55.0
6722.82,CN,2.0
6725.364,Fe I,17.0
6726.282,O I,1.0
6726.673,Fe I,50.0
6729.05,Fe I,9.0
6731.89,Sm I,3.0
6732.068,Fe I,8.0
6733.153,Fe I,25.0
6734.272,Cr I,7.0
6735.025,Fe I,2.0
6736.546,Fe I,1.5
6737.28,Fe I,1.5
6739.21,S I,1.0
6739.524,Fe I,11.0
6740.95,CN,3.0
6741.629,S I,18.0
