wav,strength,id
11604.4,10,Atm
11605.31,7,Atm ©
11606.49,o,Atm
11607.59,4,Fe
11608.77,-3,
11609.38,10nl,Atm
11609.91,-1,
11610.56,1,Cr
11611.44,15ns,S1-
11612.49,a,Atm
11613.84,10,Atm
11614.38,-3,
11615.8,-3NN,o
11617.26,4,Atm
11618.04,-3,
11618.6,3,Atm
11619.33,-1N,CT
11620.24,(35),Atm
11620.88,-3,
11622.07,10,Atm
11623.06,ON,Atm
11624.76,-1N,Atm ©
11626.52,-3,
11627.57,-3,
11628.92,a,1 Atm
11629.84,-2N,07
11630.5,1N,Cip
11631.63,-3,
11632.66,10,Atm
11633.08,10,Atm
11633.09,(20),Atm
11637.04,-3NN,
11638.22,10,Fe
11639.25,-3Nd?,
11639.8,-2,Atm
11685.89,1,of
11687.82,-3N,
11688.36,-3,Fe?p
11689.05,-3,
11689.54,2,Atm
11690.01,1,Fe
11690.42,5,Atm
11691.13,-3,
11691.9,8,Atm
11694.14,-3,
11695.8,-3N,
11696.96,O,Atm
11698.91,ins,Atm
11699.8,a,Atm
11700.38,an,Atm?
11700.95,a,Atm
11701.76,-3,
11702.54,7,Atm
11703.32,-1,09 Atm
11705.13,0,Atm
11707.45,15,Atm
11710.18,-3N,
11711.15,-2Nd,
11714.61,ON1,Atm
11715.71,8d,Atm 07
11717.39,-3N,
11720.42,(30),Atm
11722.75,-3N,
11724.12,-1N,Atm?
11725.43,-3,
11725.86,4,Atm
11727.09,-2,
11727.76,-1,
11728.48,-3,Fe P
11729.02,4,Atm
11731.59,-3,
11732.34,-1N,Fe?p
11732.89,1,Atm
11733.29,4,Atm
11734.05,-3,
11735.29,ON,
11736.01,15,Atm
11736.72,1,Atm
11737.34,12,Atm of
11738.97,15,Atm
11739.72,-3,
11740.12,4,Atm
11742.8,-2NN,@
11744.78,-1N,©
11746.09,ON,Q1 Atm
11748.28,1N,C
11749.32,-3,Atm
11750.04,5,Atm
11751.21,6,Atm
11752.23,4,Atm
11753.42,5N,C
11754.84,5N,C
11759.63,-3,Atm
11763.45,3ne,Atm of
11768.37,0,Atm
11769.72,-3N,K
11771.17,6,Atm
11771.92,-3,
11772.77,15,Atm
11773.45,-3,Atm of
11774.37,(20),Atm
11775.6,6,Atm
11777.61,ONN,C P
11780.84,15,Atm
11783.36,5,Atm
11792.53,20,Atm
11794.92,8,Atm
11795.78,-3,
11797.55,0,T1
11801.1,0,C
11804.12,-an,
11804.93,-1,
11805.71,-1,Atm
11806.08,0,Atm
11808.41,-3,
11810.19,8,
11811.12,-3,
11811.87,-3N,
11812.76,1,
11815.05,(60),Atm
11816.95,-2,
11817.18,-3,
11817.96,a,Atm
11818.8,(35),Atm
11822.52,1,Atm
11822.91,ON,Ф
11823.77,3,Atm
11825.0,-2,Atm
11828.2,5NN,Mg
11828.24,6,Atm
11833.13,2,Atm
11834.33,-3N,
11835.44,4,Atm
11839.0,3N,e
11840.06,(25),Atm
11841.77,-2,Atm
11843.24,-2,Atm
11844.73,10,Atm
11846.16,0,Atm
11847.3,15,Atm
11848.79,-1N,C
11851.51,0,Atm
11854.02,-3N,Atm
11856.22,a,Atm
11861.73,8,Atm
11862.99,-3,C
11864.14,-1NN,07
11865.76,8,Atm
11868.03,-1,Atm?
11868.82,-3,Atm?
11870.02,-2,
11871.49,-3,
11872.34,3,
11873.52,(30),Atm
11876.24,o,Atm
11876.32,10NN,o
11876.86,-1,Atm
11878.7,(25),Atm
11879.66,-2N,CT
11880.9,4,
11882.02,5,
11882.87,4,Atm
11884.13,3,Atm
11886.24,-3N,07 Atm
11889.08,12,Atm
11890.48,-1,S1 P
11892.9,ON,C
11895.02,-2,Atm?
11895.88,1N,c
11897.22,-2N,©
11899.64,12,Atm
11903.17,in,Atm of
11904.82,2,Atm
11906.82,1N,07
11908.04,2,Atm
11909.97,inl,Atm
11915.39,5,Atm
11916.25,-2,of
11916.85,-1N,07
11918.02,ON,07
11923.03,1N,CNT
11924.74,1,Atm?
11928.98,1N,OT
11931.61,(20),Atm
11933.57,3,Atm?
11938.41,-2N,07
11941.32,1,Atm
11942.44,1,Atm
11943.9,On,of
11947.59,1,Atm
11948.07,1,Atm
11949.77,in,T1
11951.72,On,of
11952.74,5,Atm
11954.47,o,of
11955.31,1,Atm
11960.23,5,Atm
11961.93,0,Atm
11966.3,o,Atm
11969.3,-1,Atm
11972.86,(25d),Atm
11981.86,a,Atm
11982.97,ON,OT
12118.9,-1,Atm?
12119.86,5,Atm
12120.79,7,Atm
12123.66,0,Atm
12129.44,ONN,of
12132.74,0,Atm
12134.55,4,Atm
12135.54,2,Atm
12135.95,0,
12136.48,-2,Atm
12137.38,5,Atm
12138.13,6,Atm
12140.73,6,Atm
12142.67,4,Atm
12144.98,3N,©
12145.9,8,Atm
12146.96,-1,Atm
12148.62,3,Atm
12151.35,8,Atm
12159.15,a,Atm
12160.14,0,07
12160.95,2,Atm
12163.26,3d,
12164.64,-in,07
12165.29,8,Atm
12166.99,a,Atm?
12169.16,-3NN,o
12173.76,1,Atm
12176.18,7,Atm
12177.92,3,Atm
12178.35,3,Atm
12184.42,-3,Atm?
12185.87,4,Atm
12188.02,6,Atm
12189.39,-1N,
12190.42,7d,Atm
12195.67,4,Atm
12200.09,8,Atm
12203.51,0,Atm
12211.87,4,Atm
12214.56,10,Atm
12218.9,-1,Atm
12221.45,-1,Atm
12223.14,10,Atm
12227.06,0,Fe P
12227.76,3,Atm
12232.79,6,
12234.35,6,
12239.53,5,Felp
12241.7,1,Atm
12241.94,inl,07
12245.12,-1NN,Felp
12246.9,a,Atm
12247.35,-1,Atm
12249.85,1,
12251.02,5,Atm
12258.74,ON,
12260.37,-1NN,
12263.84,3,Atm
12267.95,-1,Fe P
12270.16,1,Atm
12270.76,8nl,Atm?
12272.42,4,Atm
12275.27,-1,
12276.49,3,Atm
12281.09,-1n,
12283.61,-2,
12284.9,a,Atm
12286.01,3,Atm
12292.08,5,Atm
12295.33,-1NN,
12297.6,2,Atm
12300.32,1NN,©
12305.91,-1,Atm
12309.17,0,Atm?
12311.1,3,Atm
12314.36,-2N,07
12314.84,1,Atm
12320.23,-1N,of
12323.09,1,Atm
12323.78,-2,
12324.97,a,Atm
12327.47,1,Atm
12328.97,ON,©
12329.69,-3,
12330.7,4,Atm
12340.89,-3N,-Fe p
12341.73,-2,
12343.06,-1,Fe p
12345.41,-2N,
12347.94,-2,Atm
12349.87,1N,of
12351.92,-2,Atm
12354.9,-1,Atm
12357.07,-2,
12358.1,-2,
12363.97,2,Atm
12366.08,-1,Atm
12367.23,8,Atm
12368.64,1,Atm
12377.34,-3N,
12382.84,-1N,
12390.24,a,Atm
12392.83,-1N,of
12395.88,a,Atm
12398.65,-3N,
12400.28,-1,
12401.65,-1,
12403.41,a,Atm
12406.89,-1,Atm
12413.75,-2N,07
12417.97,-1,Atm
12423.36,-2N,Caip
12432.25,-1,Atm
12433.0,2,Atm
12433.43,3,Atm
12437.59,-1N,
12452.41,-1NN,of
12457.13,-1,Atm
12458.59,-2,
12459.77,1N1,Atm ©
12460.98,-1N,
12481.93,-1N,
12492.65,0,Atm O₂
12504.92,-1N,
12507.74,1,Atm O₂
12523.07,3,Atm O₂
12525.23,-3,
12532.16,3ns,K?
12532.98,1N,
12535.19,ON,
12538.73,5,Atm O₂
12549.5,1N,c
12551.07,-1N,
12554.7,6,Atm O₂
12557.11,On,Fe p
12562.25,6N,CT
12566.4,-3N,
12569.06,1N,C
12571.02,8,Atm O₂
12581.68,5ne,-C
12583.09,-2,of
12583.97,1,Atm
12586.69,-2,Felp
12587.59,8,Atm O₂
12588.92,-1,Felp
12592.42,-1,© Atm
12594.95,3,Atm O₂
12598.4,2,Atm O₂
12601.33,2,Atm O₂
12601.6,aN,C
12604.6,10,Atm O₂
12605.67,-3,
12607.93,4,Atm O₂
12611.32,5,Atm O₂
12614.2,4N,c
12614.84,5,Atm 03
12615.98,-1,Fe p
12616.96,-2,Atm?-
12618.16,6,Atm O₂
12621.87,12,Atm O₂
12623.05,-1,Atm
12624.45,-3n,
12625.33,7,Atm O₂
12627.76,-2,
12628.35,-2,
12629.45,7,Atm o₂
12636.66,-2,
13137.22,2,Atm
13210.64,1,Atm
13297.85,1NN,©
13442.46,0,Atm?
