wavelength,ew,id
4273.332,90,Fe I
4273.485,58,CH
4273.797,43,C I
4273.942,114,CH
4274.193,65,CH
4274.391,19,T I
4274.596,69,Ti I
4274.806,196,Cr I
4274.959,63,CH
4275.258,49,CH
4275.386,104,CH
4275.513,10,CH
4275.557,63,Cr I
4275.997,11,Cr I
4276.103,20,CH
4276.274,19,CH
4276.434,19,Ti I
4276.68,57,Fe I
4276.826,7,Na I
4276.995,42,V I
4277.233,37,CH
4277.391,24,Fe I
4277.535,72,CH
4278,2,Fe I
4278.155,14,Fe I
4278.235,73,Fe I
4278.551,1.5,Tb I
4278.689,11,Mn I
4278.853,46,CH
4279.067,39,CH
4279.49,63,Fe I
4279.72,93,CH
4279.874,60,Fe I
4280.037,64,CH
4280.22,70,CH
4280.403,61,Cr I
4280.494,7.5,Gd I
4280.542,57,Fe I
4280.788,59,Sm I
4280.964,49,CH
4281.1,77,Mn I
4281.376,20,T I
4281.598,4,Fe I
4281.972,76,CH
4282.412,146,Fe I
4282.708,32,T I
4282.796,56,CH
4283.014,133,Ca I
4283.411,7,Fe I
4283.752,1,Fe I
4283.904,8.5,Fe I
4284.071,32,V I
4284.228,86,CH
4284.411,27,Fe I
4284.533,8.5,Nd I
4284.686,50,N I
4284.837,48,CH
4285.008,75,CH
4285.201,8.5,N I
4285.371,20,CH
4285.45,120,Fe I
4285.538,40,CH
4285.815,59,Co I
4285.938,5.5,CH
4286.015,119,T I
4286.09,16,CH
4286.196,57,CH
4286.477,114,Fe I
4286.587,31,CH
4286.884,54,Fe I
4287.412,57,T I
4287.582,15,Fe I
4287.718,4,Ti I
4287.884,90,T I
4287.992,76,N I
4288.155,64,Fe I
4288.268,5,Fe I
4288.736,75,CH
4288.962,74,Fe I
4289.08,73,Ti I
4289.21,6,Zr I
4289.372,131,Ca I
4289.729,230,Cr I
4289.922,65,Fe I
4290.057,20,CH
4290.226,117,T I
4290.384,62,Fe I
4290.956,137,T I
4291.019,19,CH
4291.121,110,CH
4291.22,32,CH
4291.839,11,V I
4292.055,77,CH
4292.129,95,CH
4292.671,3.5,T I
4292.879,1,Zn I
4293.036,136,CH
4293.556,14,Cr I
4294.048,36,Fe I
4294.142,217,Fe I
4294.37,25,CH
4294.623,31,W I
4294.781,62,Sc I
4294.859,6.5,CH
4295.04,99,CH
4295.226,107,CH
4295.757,55,Ti I
4295.887,42,N I
4296.075,17,V I
4296.217,35,CH
4296.584,105,Fe I
4296.683,84,CH
4296.956,110,CH
4297.045,41,Cr I
4297.219,62,CH
4297.291,90,CH
4297.53,75,CH
4297.751,55,Cr I
4297.979,15,CH
4298.036,111,Fe I
4298.197,52,Fe I
4298.516,15,N I
4298.676,76,T I
4298.813,96,CH
4298.994,112,Ca I
4299.138,48,CH
4299.249,212,Fe I
4299.367,37,Ce I
4299.483,71,CH
4299.645,82,Ti I
4299.689,22,Cr I
4300.053,166,T I
4300.219,37,Fe I
4300.318,87,CH
4300.827,99,Fe I
4301,48,CH
4301.103,179,T I
4301.174,25,CH
4301.749,59,CH
4301.927,128,T I
4302.08,12,N I
4302.199,48,Fe I
4302.297,135,CH
4302.539,165,Ca I
4302.754,101,CH
4302.913,79,CH
4303.089,32,CH
4303.177,103,Fe I
4303.426,72,CH
4303.595,65,Nd I
4303.723,41,CH
4303.835,81,CH
4303.937,119,CH
4304.256,63,Fe I
4304.395,68,CH
4304.571,108,Fe I
4304.721,35,CH
4304.852,56,CH
4305.11,82,CH
4305.217,34,Fe I
4305.322,52,CH
4305.456,124,Fe I
4305.713,67,Se I
4305.847,15,CH
4305.918,156,Ti I
4306.145,90,CH
4306.18,12,V I
4306.599,33,Fe I
4306.701,95,CH
4306.855,120,CH
4307.181,4.5,V I
4307.311,64,CH
4307.564,82,CH
4307.748,59,Ca I
4307.912,723,Fe I
4308.289,31,CH
4308.381,46,CH
4308.441,35,CH
4308.54,7.5,Ti I
4308.595,98,CH
4308.777,3.5,Cr I
4308.905,71,CH
4309.04,131,Fc I
4309.131,79,CH
4309.383,126,Fe I
4309.458,40,CH
4309.634,93,Y I
4309.711,45,CH
4309.834,29,CH
4309.9,71,CH
4310.106,108,C I
4310.225,53,CH
4310.467,126,Fe I
4310.559,24,CH
4310.704,98,CH
4310.897,28,CH
4310.984,104,CH
4311.167,77,CH
4311.322,17,CH
4311.446,14,CH
4311.509,171,CH
4311.63,18,Ti I
4311.718,82,CH
4312.086,141,CH
4312.302,70,CH
4312.564,99,Mn I
4312.709,34,CH
4312.875,153,Ti I
4313.035,72,CH
4313.631,81,CH
4314.221,24,CH
4314.314,66,Fe I
4314.512,19,Nd I
4314.77,82,T I
4314.981,82,T I
4315.098,153,Fe I
4315.877,4.5,La I
4315.951,8,Fe I
4316.083,11,Gd I
4316.559,1.5,Fe I
4316.802,38,T I
4317.055,11,Fe I
4317.321,13,Zr I
4317.903,1.5,Cr I
4318.659,116,Ca I
4318.796,18,Fe I
4319.636,15,Fe I
4320.143,6,Fe I
4320.373,17,Fe I
4320.5,24,Fe I
4320.593,7.5,Cr I
4320.749,94,Se I
4320.958,63,T I
4321.232,8,Cr I
4321.412,9.5,Na I
4321.658,26,Ti I
4321.798,50,Fe I
4322.043,9.5,V I
4322.505,12,La I
4322.701,3,Fe I
4323.013,66,CH
4323.063,21,CH
4323.226,101,CH
4323.367,43,CH
4323.512,105,CH
4323.611,56,CH
4323.711,12,N I
4323.851,113,CH
4323.973,42,CH
4324.087,41,CH
4324.176,38,CH
4324.412,73,CH
4324.616,6,Na I
4324.819,39,CH
4324.998,117,Fe I
4325.141,55,Ti I
4325.356,49,CH
4325.618,26,Ni I
4325.775,793,Fe I
4325.953,56,Fe I
4326.052,23,CH
4326.357,22,T I
4326.762,56,Fe I
4326.917,34,CH
4326.97,7,T I
4327.157,83,CH
4327.917,69,Fe I
4328.035,23,CH
4328.203,8,CH
4328.61,34,CH
4328.845,0,CH
4328.927,5.5,CH
4329.038,12,Sm I
4329.144,5,CH
4329.289,30,CH
4329.391,26,CH
4329.537,7.5,Fe I
4330.024,35,V I
4330.245,38,T I
4330.408,43,CH
4330.581,2,Gd I
4330.708,64,T I
4330.956,42,Fe I
4331.053,14,CH
4331.442,19,Fe I
4331.651,56,Ni I
4332.006,5,CH
4332.169,4.5,CH
4332.453,8,Fe I
4332.583,29,Cr I
4332.831,20,V I
4332.918,36,CH
4333.051,12,CH
4333.206,14,N I
4333.763,35,La I
4334.018,20,CH
4334.166,19,Sm I
4334.672,16,CH
4334.8,16,CH
4335.274,31,CH
4335.452,13,Fe I
4335.783,5,Fe I
4335.987,2,Fe I
4336.273,2.5,Ce I
4336.614,2.5,Fe I
4336.791,8.5,CH
4336.873,18,Fe I
4337.055,120,Fe I
4337.411,18,CH
4337.566,88,Cr I
4337.792,14,Ce I
4337.925,89,T I
4338.271,54,Fe I
4338.627,10,CH
4338.694,30,Nd I
4339.01,7,CH
4339.259,23,Fe I
4339.456,82,Cr I
4339.722,69,Cr I
4340,16,V I
4340.032,1.5,T I
4340.142,14,Cr I
4340.475,2855,Hgamma
4341.126,1.5,Zr I
4341.25,6.5,Fe I
4341.371,53,T I
4341.551,12,Fe I
4341.71,16,CH
4341.924,14,CH
4342.84,1.5,V I
4342.99,6,CH
4343.268,112,Fe I
4343.494,38,CH
4343.705,71,Fe I
4343.854,3,CH
4343.968,44,CH
4344.29,75,T I
4344.511,98,Cr I
4344.746,3.5,Na I
4344.891,32,Fe I
4345.084,10,Cr I
4345.895,23,CH
4346.116,10,Ti I
4346.295,49,CH
4346.561,68,Fe I
4346.673,14,CH
4346.831,39,Cr I
4346.904,7,V I
4347.242,41,Fe I
4347.37,3.5,CH
4347.545,37,CH
4347.841,65,Fe I
4347.973,55,CH
4348.104,11,CH
4348.338,50,CH
4348.492,9.5,CH
4348.636,7.5,C I
4348.771,1.5,Y I
4348.947,58,Fe I
4349.799,7.5,Ce I
4350.249,28,CH
4350.585,36,Fe I
4350.76,15,CH
4350.84,61,T I
4351.056,90,Cr I
4351.303,14,Nd I
4351.392,16,Fe I
4351.71,133,CH
4351.921,283,Mg I
4352.072,38,CH
4352.261,49,CH
4352.557,52,CH
4352.743,142,Fe I
4352.88,67,V I
4353.053,11,CH
4353.172,30,CH
4353.435,9.5,CH
4353.948,24,Cr I
4354.067,8,T I
4354.266,32,Fe I
4354.514,34,Mg I
4354.615,70,Se I
4354.762,25,CH
4354.951,21,V I
4355.093,104,Ca I
4355.704,48,CH
4355.902,37,N I
4356,73,CH
4356.367,55,CH
4356.604,54,CH
4356.743,20,Cr I
4357.152,4,Co I
4357.514,38,Cr I
4357.869,24,CH
4358.17,38,Nd I
4358.512,95,Fe I
4358.718,75,Y I
4358.82,53,CH
4358.916,25,Fe I
4359.341,29,CH
4359.493,49,CH
4359.623,139,N I
4359.744,53,Zr I
4359.983,9.5,Cr I
4360.289,58,CH
4360.48,59,Ti I
4360.797,51,Fe I
4361.059,3.5,Co I
4361.252,29,Fe I
4361.668,2,Ce I
4362.038,5,Sm I
4362.099,29,N I
4362.216,24,CH
4362.533,53,CH
4362.746,45,CH
4363.108,72,CH
4363.293,60,CH
4363.467,24,CH
4363.602,27,V I
4364.041,48,CH
4364.189,53,CH
4364.663,12,Ce I
4364.871,1,Cr I
4365.725,1,V I
4365.904,48,Fe I
4366.413,20,CH
4366.5,63,CH
4366.675,72,CH
4366.908,14,Fe I
4367.195,11,N I
4367.333,12,Ni I
4367.475,21,CH
4367.594,143,Fe I
4367.679,59,T I
4367.912,90,Fe I
4368.065,6,V I
4368.303,26,Cr I
4368.92,1.5,Ti I
4370.034,16,N I
4370.154,27,CH
4370.292,26,CH
4370.857,11,Mn I
4370.985,20,Fe I
4371.062,78,CH
4371.161,30,Co I
4371.286,110,Cr I
4371.426,46,CH
4371.582,12,CH
4372.201,6,Ru I
4372.335,27,CH
4372.41,9.5,Ti I
4372.493,13,CH
4372.588,6,Fe I
4372.743,32,CH
4372.844,69,CH
4372.991,34,Fe I
4373.264,45,Cr I
4373.568,65,Fe I
4373.655,8,Cr I
4373.888,64,CH
4374.226,108,CH
4374.472,110,Sc I
4374.825,41,T I
4374.944,88,Y I
4375.058,10,Nd I
4375.202,55,CH
4375.335,30,Cr I
4375.485,9.5,Fe I
4375.578,49,CH
4375.658,69,CH
4375.944,152,Fe I
4376.216,23,CH
4376.405,25,CH
4376.782,52,Fe I
4377.087,12,CH
4377.234,87,CH
4377.374,32,Fe I
4377.543,14,Cr I
4377.793,39,Fe I
4378.255,83,CH
4378.512,25,Fe I
4378.744,0.5,Fe I
4378.913,44,CH
4379.238,110,V I
4379.771,25,Cr I
4380.067,68,Ce I
4380.367,15,Mg I
4380.724,92,CH
4380.852,36,CH
4380.99,12,CH
4381.112,27,Cr I
4381.709,7.5,Mn I
4381.885,13,CH
4381.989,11,CH
4382.521,32,CH
4382.689,13,CH
4382.764,79,CH
4382.998,47,CH
4384.12,22,CH
4384.54,28,N I
4384.712,110,V I
4384.819,30,Sc I
4384.983,80,Cr I
4385.124,59,CH
4385.611,10,CH
4385.857,16,Nd I
4386.063,43,CH
4386.46,14,Ni I
4386.592,8.5,Fe I
4386.694,23,CH
4386.853,59,T I
4387.063,59,CH
4387.398,38,CH
4387.497,61,Cr I
4387.595,38,CH
4388.101,26,T I
4388.414,103,Fe I
4388.87,47,CH
4389.253,67,Fe I
4389.504,19,CH
4389.638,45,CH
4389.776,30,CH
4389.988,84,V I
4390.114,11,CH
4390.222,16,CH
4390.328,18,N I
4390.461,53,Fe I
4390.545,33,CH
4390.63,30,CH
4390.773,7,Sm I
4390.966,92,Fe I
4391.033,34,T I
4391.488,38,CH
4391.668,44,Ce I
4391.768,67,Cr I
4391.863,36,Fe I
4392.071,54,V I
4392.3,12,Fe I
4392.587,37,Fe I
4392.924,21,CH
4393.025,27,CH
4393.524,71,CH
4393.7,28,Fe I
4393.808,28,CH
4393.931,22,Ti I
4394.068,72,T I
4394.304,2,Fe I
4394.791,8.5,V I
4394.852,51,Ti I
4395.04,135,T I
4395.289,100,Fe I
4395.504,66,CH
4395.848,61,T I
4396.079,22,CH
4396.153,18,CH
4396.309,36,CH
4396.43,17,CH
4396.631,3.5,Mo I
4396.961,45,CH
4397.143,22,CH
4398.02,46,Y I
4398.299,28,T I
4398.491,34,CH
4398.621,24,N I
4398.712,17,CH
4399.224,5.5,Ce I
4399.29,7.5,Fe I
4399.482,15,CH
4399.602,32,Ni I
4399.778,115,T I
4399.989,21,CH
4400.185,41,N I
4400.398,85,Sc I
4400.58,51,V I
4400.858,42,Nd I
4401.298,101,Fe I
4401.451,48,Fe I
4401.552,115,N I
4401.668,10,CH
4402.685,4,Co I
4402.841,18,CH
4403.077,18,CH
4403.374,46,Cr I
4403.496,21,Cr I
4404.101,12,Fe I
4404.277,35,Ti I
4404.4,9,T I
4404.548,8,CH
4404.761,898,Fe I
4404.924,6,Ti I
4405.033,28,V I
4405.411,4.5,Fe I
4405.732,25,T I
4406.036,12,CH
4406.157,23,CH
4406.298,3,Cr I
4406.504,19,CH
4406.652,78,V I
4407.706,146,Fe I
4408.208,74,V I
4408.425,130,Fe I
4408.523,65,V I
4408.941,19,V I
4409.128,51,Fe I
4409.248,28,T I
4409.359,12,Dy I
4409.526,33,T I
4410.014,25,CH
4410.167,25,CH
4410.306,14,Cr I
4410.525,51,N I
4410.659,3,Ce I
4410.953,9.5,Cr I
4411.082,56,T I
4411.227,24,CH
4411.59,4.5,Mo I
4411.724,2.5,Mo I
4411.884,55,Mn I
4412.138,8,V I
4412.257,29,Cr I
4412.424,7,T I
4413.399,7.5,Fe I
4413.853,29,Cr I
4414.048,26,Fe I
4414.234,17,Fe I
4414.458,9,Fe I
4414.554,23,Zr I
4414.737,3.5,Fe I
4414.89,59,Mn I
4415.135,417,Fe I
4415.563,86,Sc I
4416.16,6.5,Fe I
4416.36,13,CH
4416.475,36,V I
4416.828,77,Fe I
4417.287,45,T I
4417.412,15,Co I
4417.574,11,CH
4417.723,96,T I
4418.342,70,T I
4418.43,21,Fe I
4418.785,17,Ce I
4419.104,12,Cr I
4419.273,16,Fe I
4419.513,3,Fe I
4419.778,18,Fe I
4419.942,6.5,V I
4420.287,34,Fe I
4420.526,14,Sm I
4420.671,15,Sc I
4421.125,10,Sm I
4421.334,21,Co I
4421.573,35,V I
4421.944,51,T I
4422.576,117,Fe I
4422.711,6,Cr I
4422.829,29,T I
4422.973,34,Ni I
4423.14,59,Fe I
4423.265,37,Na I
4423.681,3,Ce I
4423.847,53,Fe I
4424.072,24,Fe I
4424.204,14,Fe I
4424.294,41,Cr I
4424.369,7.5,Sm I
4424.586,26,V I
4424.811,9.5,N I
4425.148,8.5,Cr I
4425.444,145,Ca I
4425.664,40,Fe I
4425.769,20,Fe I
4425.85,6.5,T I
4426.04,38,V I
4426.458,14,Cr I
4427.105,64,T I
4427.317,147,Fe I
4427.713,2.5,Cr I
4427.916,12,Ti I
4428.52,13,V I
4428.549,35,Fe I
4429.203,15,Fe I
4429.288,11,Ce I
4429.794,7.5,V I
4429.906,30,La I
4430.057,52,Ti I
4430.197,68,Fe I
4430.483,20,Cr I
4430.622,115,Fe I
4431.036,24,N I
4431.292,5,Ti I
4431.36,30,Se I
4432.089,15,T I
4432.169,37,Cr I
4432.575,47,Fe I
4433.396,19,Fe I
4433.588,11,T I
4433.788,73,Fe I
4433.896,6.5,Sm I
4434,42,T I
4434.344,15,Sm I
4434.655,19,S I
4434.967,171,Ca I
4435.156,83,Fe I
4435.328,26,N I
4435.688,127,Ca I
4436,8.5,Mn I
4436.145,34,V I
4436.356,70,Mn I
4436.589,8.5,T I
4436.687,6,T I
4436.951,75,Fe I
4437.567,22,N I
4437.699,12,Fe I
4437.842,27,V I
4438.03,6,Sr I
4438.25,6.5,T I
4438.349,45,Fe I
4438.52,8.5,Fe I
4439.642,22,Fe I
4439.888,47,Fe I
4440.179,10,Fe I
4440.348,25,T I
4440.482,46,Fe I
4440.827,47,Fe I
4440.993,22,Fe I
4441.273,15,T I
4441.436,13,N I
4441.555,20,Fe I
4441.964,13,Fe I
4442.15,5,Mo I
4442.258,7.5,Cr I
4442.349,171,Fe I
4442.838,57,Fe I
4443.001,26,Zr I
4443.201,95,Fe I
4443.812,124,T I
4444.218,31,V I
4444.401,5.5,Ce I
4444.562,50,T I
4444.697,6,Ce I
4445.479,30,Fe I
4445.849,5,Zr I
4446.242,4.5,Fe I
4446.399,8.5,Nd I
4446.843,71,Fe I
4447.137,60,Fe I
4447.728,177,Fe I
4448.945,12,Fe I
4449.15,53,Ti I
4449.341,15,Ce I
4449.6,6,V I
4449.93,3.5,S I
4449.97,2.5,T I
4450.101,5,Ni I
4450.235,5.5,Ni I
4450.323,53,Fe I
4450.491,79,T I
4450.764,25,Fe I
4450.901,45,T I
4451.588,90,Mn I
4451.833,22,V I
4452.323,0.5,Fe I
4452.617,26,Fe I
4453.006,46,Mn I
4453.321,59,Ti I
4453.71,36,Ti I
4454.388,84,Fe I
4454.671,44,Fe I
4454.793,176,Ca I
4455.03,90,Mn I
4455.32,79,Mn I
4455.452,6.5,Cr I
4455.893,106,Ca I
4456.333,48,Fe I
4456.627,66,Ca I
4456.875,3,Fe I
4457.043,38,Mn I
4457.547,56,Mn I
4457.773,13,V I
4458.088,61,Fe I
4458.255,66,Mn I
4458.529,43,Cr I
4458.686,10,Sm I
4459.042,190,N I
4459.755,48,Cr I
4459.896,4,I V
4460.112,5.5,Fe I
4460.301,100,V I
4460.536,5.5,Fe I
4460.778,13,Cr I
4461.084,63,Mn I
4461.205,48,Fe I
4461.66,116,Fe I
4461.82,11,Fe I
4462.204,31,Fe I
4462.362,17,V I
4462.461,62,N I
4462.7,14,Cr I
4462.993,13,Nd I
4463.407,41,T I
4463.539,12,Ti I
4464.34,5,V I
4464.457,68,Ti I
4464.685,94,Mn I
4464.774,41,Fe I
4464.911,14,Cr I
4464.98,6.5,Eu I
4465.358,20,Cr I
4465.814,30,Ti I
4466.165,7,Cr I
4466.387,24,Ni I
4466.562,125,Fe I
4466.854,11,Co I
4466.94,48,Fe I
4467.339,8,Sm I
4467.555,11,Cr I
4467.999,8,V I
4468.3,6.5,Mo I
4468.5,120,T I
4468.751,9.5,V I
4469.154,49,T I
4469.278,110,Fe I
4469.564,38,Co I
4469.711,18,V I
4470.138,49,Mn I
4470.485,69,Ni I
4470.858,54,T I
4471.244,35,T I
4471.56,12,Co I
4471.682,19,Fe I
4471.81,6.5,Fe I
4472.078,2.5,Ca I
4472.541,4,Fe I
4472.723,63,Fe I
4472.802,33,Mn I
4473.222,3,Mo I
4473.764,5.5,Cr I
4474.049,4.5,V I
4474.169,5,Fe I
4474.569,12,Mo I
4474.755,15,V I
4474.859,18,T I
4485.976,18,Fe I
4486.914,11,Ce I
4487.004,5.5,Fe I
4487.258,10,Y I
4487.37,6,Fe I
4487.513,5.5,Y I
4487.747,15,Fe I
4488.061,11,Cr I
4488.138,46,Fe I
4488.329,45,T I
4488.912,45,V I
4489.101,25,T I
4489.184,61,Fe I
4489.467,17,Cr I
4489.748,81,Fe I
4490.089,67,Fe I
4490.234,7,Fe I
4490.543,20,Ni I
4490.614,6,Fe I
4490.781,76,Fe I
4491.18,1.5,V I
4491.408,66,Fe I
4491.66,20,Cr I
4491.852,10,Cr I
4492.312,21,Cr I
4492.541,8,T I
4492.688,29,Fe I
4493.38,5,Fe I
4493.53,26,T I
4494.062,32,Fe I
4494.196,18,Na I
4494.384,16,Zr I
4494.492,16,Fe I
4494.573,139,Fe I
4494.739,10,Co I
4495.008,12,Ti I
4495.267,8,Cr I
4495.423,23,Fe I
4495.575,24,Fe I
4496.157,39,T I
4496.245,9.5,T I
4496.86,79,Cr I
4496.974,24,Zr I
4497.68,27,Na I
4498.56,8,Fe I
4498.732,21,Cr I
4498.9,48,Mn I
4499.501,2,Sm I
4500.288,39,Cr I
4500.639,14,Fe I
4501.102,27,Cr I
4501.278,111,T I
4501.651,8.5,Cr I
4501.78,22,Cr I
4502.221,49,Mn I
4502.6,21,Fe I
4503.761,8,Ti I
4504.206,1,Fe I
4504.838,46,Fe I
4505.031,4.5,Ca I
4505.73,1,T I
4506.326,9,N I
4506.608,7,Ca I
4506.747,7.5,Ti I
4506.842,9.5,Cr I
4507.227,6.5,Fe I
4507.395,7.5,Ca I
4507.858,3.5,Ca I
4508.011,6,T I
4509.128,2,Fe I
4509.29,14,Fe I
4509.449,14,Ca I
4509.742,34,Cr I
4510.178,1.5,Pr I
4510.83,8,Fe I
4511.072,5,Fe I
4511.171,8,T I
4511.31,2,In I
4511.9,31,Cr I
4512.273,18,Ca I
4512.741,55,Ti I
4512.997,16,N I
4513.219,2.5,Cr I
4513.582,5,Y I
4513.72,9,T I
4513.872,3,N I
4514.193,48,V I
4514.32,1,Cr I
4514.496,68,Cr I
4515.107,4,Sm I
4515.178,14,Fe I
4515.44,75,Cr I
4515.597,6.5,V I
4516.089,1,Fe I
4516.272,9.5,Fe I
4516.461,3.5,Fe I
4517.534,61,Fe I
4517.838,3.5,N I
4518.032,62,T I
4518.447,6,Fe I
4518.587,14,Fe I
4518.7,12,T I
4518.982,1,Mn I
4519.299,1,Co I
4519.637,5,Sm I
4519.843,3.5,Cr I
4519.992,30,N I
4520.229,69,Fe I
4520.399,3,Ti I
4521.136,11,Cr I
4521.668,0.5,Fe I
4521.887,2,N I
4522.029,1.5,Cr I
4522.372,8.5,La I
4522.528,101,Fe I
4522.807,65,T I
4523.08,12,Ce I
4523.407,36,Fe I
4523.744,6,N I
4523.924,11,Sm I
4524.096,5.5,Fe I
4524.223,8,V I
4524.691,18,T I
4524.843,8,Cr I
4524.944,32,Ba I
4525.146,120,Fe I
4525.866,17,Fe I
4526.103,16,Cr I
4526.568,38,Fe I
4526.788,3.5,Co I
4526.933,75,Ca I
4527.325,67,T I
4527.468,25,Ti I
4527.788,21,Fe I
4527.93,4.5,Co I
4527.98,1,V I
4528.05,2,S I
4528.627,275,Fe I
4529.315,2.5,V I
4529.56,99,Fe I
4529.686,55,Fe I
4529.852,15,Cr I
4530.698,76,Cr I
4530.955,69,Co I
4531.158,106,Fe I
4531.35,2,Fe I
4531.631,55,Fe I
4532.138,2,V I
4532.776,4,Cr I
4533.249,90,Ti I
4533.97,109,T I
4534.62,5.5,Fe I
4534.785,81,T I
4535.143,26,Cr I
4535.576,79,T I
4535.712,84,Cr I
4536.054,147,T I
4536.504,10,Fe I
4537.221,5,Ti I
4537.676,13,Fe I
4537.818,1.5,T I
4538.597,9.5,Fe I
4538.956,2.5,Fe I
4539.094,4,Ti I
4539.777,37,Ce I
4539.999,2,V I
4540.71,52,Cr I
4540.873,9.5,T I
4541.068,22,Cr I
4541.318,17,Fe I
4541.523,58,Fe I
4541.943,8,Fe I
4542.617,31,Cr I
4543.229,3,Fe I
4543.818,14,Co I
4544.022,35,T I
4544.488,8,Fe I
4544.621,97,Cr I
4545.143,42,T I
4545.338,30,Cr I
4545.545,2,Fe I
4545.693,2.5,Ir I
4545.962,73,Cr I
4546.679,7.5,Fe I
4547.022,92,Fe I
4547.3,34,T I
4547.853,73,Fe I
4548.132,3,T I
4548.77,63,T I
4549.474,231,Fe I
4549.82,53,T I
4550.773,72,Fe I
4551.228,23,N I
4551.654,23,Fe I
4551.848,1,V I
4552.293,27,T I
4552.463,109,T I
4552.653,3,Sm I
4553.048,2,Zr I
4553.174,12,N I
4554.036,159,Ba I
4554.536,4,Ru I
4554.834,7.5,Cr I
4554.992,39,Cr I
4555.092,8,T I
4555.492,54,T I
4555.738,3,Fe I
4555.892,77,Fe I
4557.284,26,Fe I
4557.867,5.5,T I
4558.113,19,Fe I
4558.47,5,V I
4558.65,66,Cr I
4559.93,18,T I
4560.097,42,Fe I
4560.278,13,Ce I
4560.72,7.5,V I
4560.966,4.5,Ce I
4562.367,17,Ce I
4562.637,8,T I
4563.237,6,Cr I
4563.427,11,T I
4563.766,120,T I
4564.173,13,Cr I
4564.578,14,V I
4564.702,30,Fe I
4564.828,24,Fe I
4565.043,3,C I
4565.15,2.5,Ni I
4565.316,26,Fe I
4565.418,26,Zr I
4565.518,67,Cr I
4565.856,5,Ce I
4566.026,1.5,Fe I
4566.233,7.5,Sm I
4566.662,5,Fe I
4566.873,40,Fe I
4567.409,2,N I
4568.328,25,T I
4568.608,14,Fe I
4568.771,60,Fe I
4569.071,3,Fe I
4569.36,5.5,Co I
4569.525,10,Cr I
4569.618,24,Cr I
4570.025,5,Co I
4570.387,2,V I
4570.918,6.5,T I
4571.444,18,Fe I
4571.675,39,Cr I
4571.803,14,V I
4571.982,126,T I
4572.284,15,Ce I
4572.864,11,Fe I
4573.059,0.5,Nb I
4573.656,0.5,S I
4574.225,33,Fe I
4574.483,5,Zr I
4574.728,52,Fe I
4574.902,9.5,La I
4575.113,9,Cr I
4575.79,15,Fe I
4576.517,6.5,Ti I
4576.785,1,Cr I
4577.184,25,V I
4577.694,4,Sm I
4578.326,4.5,Cr I
4578.559,73,Ca I
4578.732,11,V I
4579.187,1.5,V I
4579.338,22,Fe I
4579.687,7.5,Fe I
4579.82,20,Fe I
4580.062,80,Cr I
4580.414,42,V I
4580.589,40,Fe I
4581.046,3.5,Cr I
4581.196,22,Fe I
4581.519,201,Fe I
4582.309,16,Fe I
4582.833,49,Fe I
4582.952,6,Fe I
4583.415,25,T I
4584.09,11,Cr I
4584.443,1.5,Ru I
4584.726,32,Fe I
4585.079,5.5,Cr I
4585.343,14,Fe I
4585.698,3.5,S I
4585.973,134,V I
4586.144,15,Cr I
4586.378,38,V I
4587.134,46,Fe I
4587.723,14,Fe I
4587.878,2.5,Cr I
4588.204,66,Cr I
4588.76,1.5,Co I
4589.953,70,T I
4590.34,1,Mo I
4590.494,1,V I
4590.677,2,Cr I
4590.793,25,Fe I
4591.247,2.5,V I
4591.4,59,Cr I
4591.52,34,Fe I
4592.057,44,Cr I
4592.531,67,N I
4592.659,95,Fe I
4593.533,22,Fe I
4593.832,10,Cr I
4593.935,12,Ce I
4594.126,46,V I
4594.639,10,Co I
4594.894,26,Ni I
4595.216,10,Fe I
4595.365,61,Fe I
4595.593,21,Cr I
4595.956,34,N I
4596.416,29,Fe I
4596.905,14,Co I
4597.036,5.5,Fe I
4597.383,23,Fe I
4598.364,16,Fe I
4598.437,6,Cr I
4598.745,12,Fe I
4599.227,6,T I
4599.97,28,Cr I
4600.204,12,V I
4600.364,53,N I
4600.757,80,Cr I
4601.025,27,Fe I
4601.144,7,Cr I
4601.27,7.5,S I
4602.756,5.5,Fe I
4602.949,97,Fe I
4603.348,14,S I
4603.953,15,Fe I
4604.239,5,Fe I
4604.405,1,Zr I
4604.56,37,Fe I
4604.852,10,Fe I
4604.996,62,Ni I
4605.594,40,Fe I
4605.75,2,La I
4606.014,2.5,Fe I
4606.12,3,V I
4606.226,39,N I
4606.396,9.5,Cr I
4606.511,3,Sm I
4606.797,5.5,Nb I
4607.087,3.5,Fe I
4607.654,75,Fe I
4609.266,11,Ti I
4609.362,5,Ti I
4609.657,2.5,V I
4609.912,22,N I
4610.941,3,V I
4611.194,131,Fe I
4612.075,3.5,Pr I
4612.611,8,Fe I
4613.367,62,Cr I
4613.921,29,Zr I
4614.208,27,Cr I
4614.534,5,Cr I
4614.585,5,Ni I
4614.726,5,Cr I
4615.456,2.5,Sm I
4615.569,24,Fe I
4616.628,37,Cr I
4617.276,49,T I
4617.967,7.5,N I
4618.6,1.5,Fe I
4619.297,70,Fe I
4619.539,33,T I
4619.677,3.5,V I
4619.78,6.5,V I
4619.897,2.5,La I
4620.132,5,Fe I
4620.347,5,N I
4620.52,47,Fe I
4620.811,1.5,Co I
4621.033,2,Cr I
4621.35,1.5,Mg I
4621.479,2.5,S I
4621.618,2.5,Fe I
4621.942,45,Cr I
